0,0,24,2.85,1,68449024,13
1,1,28,5.25,0,68158068,1
1,1,29,4.65,0,66922067,1
1,1,33,3,1,65476042,9
0,0,20,2,0,64067007,7
1,1,22,6,1,65987010,11
1,0,31,3.6,0,67288026,1
1,1,42,2,1,64336007,17
1,0,24,2,1,65984087,11
0,0,19,0.146,0,67288024,1
0,0,25,9.3,1,65687009,10
1,0,30,5.066666667,0,65461020,21
1,0,26,1.666666667,1,65358020,19
0,0,28,3.4,0,64373025,20
1,0,22,0.23,0,66809017,2
0,0,19,3.3,0,64364014,20
1,0,21,3.6,0,64343001,17
1,1,33,7.05,1,68097012,1
1,0,20,2.88,1,67799033,13
0,0,20,3.575,0,64347016,22
0,0,38,2.25,1,64284006,14
0,0,46,1.8,1,65358196,19
0,0,34,3.6,0,65232010,6
1,0,24,9.3,0,64209037,18
0,0,37,3.12,1,65358038,19
1,1,25,3.48,0,67845038,13
1,0,23,2.7,0,66922049,1
0,0,33,4.2,0,64338003,17
0,0,19,3,0,64353015,17
1,0,36,3,1,65882034,23
1,1,29,9.3,0,64174007,13
1,0,33,3.9,1,68405050,13
1,0,37,6,1,68386049,13
0,0,38,2,1,68302002,11
1,0,27,3,1,64262044,3
0,1,25,0.75,0,68158053,1
0,0,18,2.4,0,59026010,12
0,1,24,4.5,1,64283037,17
1,0,36,4.68,1,64361005,22
1,0,51,3,1,64262045,3
1,1,22,1.8,1,65043004,8
0,0,25,0.5,1,65686030,10
1,0,29,3.555555556,1,65358073,19
0,0,32,4.2,1,67289069,1
1,1,23,4.5,1,68119027,4
1,0,25,1.285714286,1,65987032,11
1,0,19,5.148,0,66809049,2
1,1,23,0.72,0,65211030,4
1,0,21,2.1,0,66922001,1
1,0,26,1.5,0,68158042,1
1,0,23,1.75,1,67683042,13
1,0,25,4.05,0,64298019,18
0,0,24,0.066666667,0,65687029,10
1,0,29,6,1,65687008,10
1,1,23,4.56,0,68357016,11
0,0,28,2.083333333,1,67407009,13
1,0,23,2.4,1,68301028,11
0,0,25,1.34,1,68158032,1
0,0,28,0.25,0,65434027,10
1,1,23,2.6,0,67034003,1
1,0,19,3,1,64209013,18
1,1,37,8.666666667,1,66922059,1
1,1,31,0.15,1,67703009,1
1,0,36,6,1,65358174,19
1,1,43,9.3,1,67803010,13
0,0,36,2.4,1,64263038,3
1,0,35,1.6,1,65436021,21
0,0,22,2.8,0,66382037,5
1,1,21,6,0,64236017,13
1,1,21,3,1,67579021,13
0,0,46,2.15,1,68402002,13
1,0,41,3.6,1,64336004,17
0,0,24,7.5,1,64330005,17
0,0,22,9.3,1,68402032,13
0,0,22,4.666666667,0,64358012,22
0,0,20,3.4,0,64392001,20
1,1,32,9.3,0,60409051,13
1,1,27,6,1,67826031,13
0,0,43,0,0,68119022,4
0,0,25,1.666666667,0,66382028,5
1,0,30,2.316666667,0,64358026,22
1,1,23,0.2,0,65434033,10
1,0,27,4.1,0,65883021,23
1,1,31,2.4,1,65294037,4
0,0,22,3.6,1,64330034,17
0,1,28,3.6,0,66542014,23
0,0,29,3,1,64281035,14
1,0,30,1.44,0,65481027,16
1,0,33,1.8,1,65240027,15
1,1,24,4.5,1,68097034,1
1,0,25,4,1,59026014,12
1,0,22,4.8,1,64273010,12
0,0,39,2.4,1,68405038,13
1,1,23,2.064,1,64264006,12
0,0,21,3.9,0,65043038,8
1,1,27,7,1,67289031,1
1,0,29,2.5,1,64337001,17
0,1,22,4.75,0,66303010,23
1,0,23,3,1,66922045,1
0,0,27,2.3,1,64284026,14
1,1,28,5.5,1,64186011,13
1,1,22,4.8,1,67842004,13
1,0,39,1.75,1,65984091,11
1,1,36,6.6,1,67573042,13
0,1,22,1.165714286,0,65240039,15
1,1,26,9,1,60929015,13
1,0,47,6.12,1,64262011,3
1,0,35,1.8,1,67460001,13
0,0,21,1.8,1,59026022,12
0,1,27,2.813333333,1,68158025,1
1,0,22,8,1,62617019,15
1,0,46,1.285714286,1,65358093,19
0,0,20,3.1,1,64361019,22
0,0,20,4,1,65240108,15
1,1,39,9.3,0,67289015,1
1,1,25,2.1,1,67032025,1
0,1,25,2.4,0,68158044,1
0,0,56,1.8,1,67805012,13
0,0,36,2.75,0,64298029,18
0,0,26,8.05,0,64358020,22
0,0,27,2.8,0,64338036,17
1,1,25,4,0,64431047,15
0,0,37,3.2,0,65042045,8
0,1,21,8.333333333,1,66086037,9
1,0,26,2.571428571,1,66451002,5
1,0,19,2.8,1,68386021,13
1,0,20,9.2,0,67786028,13
0,1,24,1.92,1,64431052,15
0,0,42,4.133333333,1,68302030,11
0,0,21,6.75,1,64281014,14
1,1,33,0.8,1,65240010,15
1,1,23,4,1,68096023,1
1,0,40,1,1,66451015,5
1,1,24,2.85,1,65211019,4
1,1,30,1.68,1,65043022,8
1,1,25,3.6,0,65434011,10
0,0,26,2.2,1,64356006,17
0,0,36,7.5,1,64353037,17
1,1,25,2.4,1,68302008,11
1,0,40,4.5,1,65984004,11
1,1,27,1.2,0,67703006,1
0,0,22,2.2,1,67700040,13
1,0,24,2.64,1,67034044,1
1,1,27,9.3,1,64273005,12
0,1,32,5,1,63066048,13
1,0,23,2.15,1,68449025,13
0,1,31,4.5,0,67843027,13
0,0,28,5.048,0,67573039,13
0,1,30,1.728,1,65211011,4
0,1,23,0,1,67700036,13
0,1,26,4.65,1,64346017,17
1,1,31,0.3,1,68097033,1
0,0,24,4.75,0,67826035,13
0,1,27,3.6,1,64273013,12
0,0,40,1.55,1,66809002,2
0,0,31,3.76,0,65497027,16
0,0,25,2.28,1,65358042,19
0,0,39,3.2,1,64283028,17
1,0,20,0.214285714,1,68304059,11
1,0,31,5.1,1,67288031,1
1,0,49,1.68,1,64262021,3
0,0,35,1.2,1,64068027,7
1,0,40,3.25,1,64248031,14
1,0,37,0.02475,1,65436010,21
0,1,28,3.6,0,64329014,17
1,0,21,2.05,0,64358029,22
1,0,22,8,1,67032035,1
1,0,31,0,0,65179029,6
1,1,23,4,1,64354032,17
0,0,30,4.5,0,65493006,9
1,1,35,1.44,1,64344031,17
0,0,34,1.82475,0,65232004,6
0,0,35,0.13,0,66837018,2
1,0,40,4.4,1,65984090,11
0,0,46,3.9,1,68402033,13
1,0,26,6,1,67460044,13
1,0,33,2.392,1,65240051,15
0,1,21,1.94,1,66837011,2
0,0,20,9.3,0,65293012,4
1,1,25,3,0,67579007,13
0,1,25,8.1,1,66922014,1
1,1,23,2.666666667,1,65240090,15
1,0,20,3.36,1,65749032,9
1,0,42,3,1,68402049,13
0,1,23,1.285714286,0,67703010,1
0,0,23,0.25,1,68158002,1
0,0,44,0.4,1,64336018,17
0,0,26,1.44,0,64343016,17
1,0,34,7.2,1,64244026,14
1,1,25,4.8,1,65043003,8
1,0,23,9.3,1,65987031,11
1,0,33,2.701333333,0,64298013,18
0,1,25,9.3,0,65476034,9
0,1,26,2.76,0,67577016,13
0,0,21,9.3,0,64264015,12
1,1,27,3.36,1,67034076,1
1,1,23,1.6,1,64344005,17
1,0,23,4.833333333,0,67034042,1
0,1,23,8.4,0,64283038,17
0,0,23,3,0,59026028,12
1,1,27,4.8,1,66086046,9
0,1,25,1.5,1,67577035,13
1,0,29,4,1,64431022,15
0,0,22,5.8,1,64283024,17
1,1,22,3.36,1,64295018,18
0,0,31,4.285714286,1,67289048,1
0,0,39,0.666666667,0,64372020,20
0,0,19,5.6,1,68441034,13
1,0,21,7.775,1,65211018,4
1,0,19,2.88,1,67034080,1
0,0,17,1.8,0,64067025,7
0,0,52,0,0,66891010,2
1,0,32,4.4,1,67805001,13
1,0,20,2.4,1,65358039,19
0,0,23,1.44,1,64346009,17
1,0,21,9.3,0,67703014,1
0,0,40,2.52,0,64372005,20
1,0,41,2.057142857,1,65358031,19
1,1,24,2.31,0,64174010,13
0,1,27,1.6,0,68304058,11
0,0,40,4.333333333,1,68441029,13
0,1,22,3.1,1,64357099,22
1,0,39,9,1,68441016,13
1,1,24,8.25,1,60409037,13
0,1,25,2.5,1,67799003,13
1,0,35,0.175,1,66837020,2
0,0,44,3,1,65984101,11
1,1,25,2,1,64247029,14
0,0,46,5,1,64337046,17
1,0,39,4.2,1,64260008,3
0,0,34,4.5,1,67289078,1
0,0,21,5.1,1,67573047,13
0,1,29,8,0,65476030,9
0,1,27,2.92,0,65476002,9
1,0,18,4.35,0,60929002,13
1,1,30,0.333333333,0,66891011,2
0,0,19,0,1,68097016,1
0,0,32,1.693333333,0,64297017,18
1,1,27,1.95,1,65211026,4
1,0,22,3.6,1,67803047,13
0,0,22,4.5,0,68096009,1
0,0,21,9.3,1,65753007,9
1,0,19,5.25,0,65481022,16
0,0,19,2,0,64067011,7
0,0,33,4.228571429,0,64343010,17
0,0,29,7,0,63066017,13
0,0,40,1.8,1,65882003,23
0,0,46,6,1,64337030,17
0,0,22,1,0,68357038,11
1,1,34,9.3,0,63066031,13
1,0,22,3.333333333,1,65240048,15
1,0,29,5.266666667,0,64338033,17
0,0,34,3,0,65461023,21
1,0,40,4.5,1,65984060,11
0,0,48,0,1,67683034,13
0,0,24,1.5,0,66382011,5
1,0,36,3.6,1,65358029,19
0,0,24,2.8,1,65686002,10
1,0,21,9.3,0,64296032,18
0,1,25,9,1,65753034,9
0,1,31,9.3,1,67799004,13
0,0,17,2.4,0,64356021,17
1,0,24,5.222222222,0,65043021,8
1,0,23,4.4,0,68302021,11
0,1,41,0.02475,1,65042037,8
1,0,34,2.5,1,65984023,11
1,0,33,2.4,1,64357049,22
1,1,21,5,0,64344023,17
0,0,24,2.25,1,65240041,15
1,0,22,1.371428571,1,67805016,13
1,0,30,2.533333333,1,65882024,23
0,0,46,3,1,65293013,4
1,0,26,3.9,1,65294016,4
0,0,23,1.5,0,64364018,20
0,0,19,3.84,0,64364013,20
1,0,37,9,1,68441010,13
1,0,28,2.142857143,0,65988030,11
1,1,23,5.6,1,68232020,9
1,1,22,3.2,0,64273030,12
0,0,40,2.4,1,67805024,13
1,0,30,0.3,1,66451039,5
1,0,39,2.25,1,68302020,11
0,1,26,8.4,1,68097047,1
0,1,23,4.2,1,64186044,13
1,0,23,2.4,1,64186047,13
1,1,29,3.6,1,68232021,9
1,0,22,4.08,1,67407042,13
1,0,29,6.5,0,64298047,18
1,1,23,1.2,0,68302003,11
1,1,34,8,1,64282034,17
0,0,18,6.4,1,67803033,13
0,1,31,7.2,1,68304016,11
0,0,37,3.2,1,64329024,17
0,0,35,2.4,1,67032058,1
0,0,27,4.2,0,64373003,20
0,1,27,3,1,68097076,1
1,0,23,1.68,1,64337035,17
1,0,19,0.833333333,1,66809031,2
1,1,21,0,1,65211033,4
0,1,22,5,0,64297003,18
1,0,22,2.1,0,60929018,13
1,1,31,2.8,1,65294022,4
0,1,43,9.3,0,64244037,14
0,0,17,1.64,0,64372021,20
1,0,23,9.3,0,64298005,18
0,0,30,4.08,1,65358023,19
1,0,21,6.24,0,67034002,1
0,0,24,0.68,0,68158016,1
1,0,42,2.4,1,64262046,3
1,1,38,0.5,1,67289051,1
1,0,35,4.285714286,1,68441013,13
1,1,32,4,1,65294025,4
0,0,35,7.4,0,64298027,18
1,0,30,1.8,0,64392025,20
0,0,24,3.35,0,65481002,16
0,1,26,2.1,1,64248035,14
0,0,17,1.028571429,0,64345015,17
0,0,34,0.875,0,67579002,13
0,0,20,2.485714286,0,64345010,17
0,0,22,1.44,0,65497019,16
1,0,42,7.266666667,0,60409003,13
0,0,22,4,0,66922004,1
1,0,31,1.44,1,68304035,11
1,1,26,2.4,1,60409042,13
0,1,33,4,1,67288010,1
0,0,19,0.0198,1,63066038,13
0,0,24,9.3,0,67288003,1
0,0,39,3.766666667,1,64264025,12
1,0,29,2.4,1,64336003,17
1,0,23,0.0198,1,65042015,8
1,1,33,2.4,0,60409043,13
0,1,22,0.325,1,67577045,13
1,0,32,8,0,64361007,22
0,1,26,0.5,0,67288040,1
1,0,22,3.6,1,64357006,22
0,1,33,0.9,1,65240047,15
0,1,30,3,1,65986005,11
0,0,24,3.36,1,65476015,9
1,0,21,3.6,1,65753006,9
0,1,24,2.975,0,64244021,14
1,1,28,5,1,65986009,11
0,0,37,3.6,0,64244004,14
0,0,25,3.6,0,67032008,1
1,1,23,0.37,1,66837004,2
1,1,24,4.65,1,67703012,1
1,1,25,2.25,0,68304079,11
0,0,19,4.85,1,64300008,18
1,1,24,2.6,0,64353017,17
1,1,28,6.429,1,64248006,14
0,0,23,0,0,64273009,12
1,0,52,2.5,1,68386048,13
0,0,22,1.2,1,66451049,5
1,0,39,2.1,1,68232023,9
0,0,20,1.44,1,64352034,17
1,1,36,4.5,1,65211025,4
0,1,28,4.5,1,67703038,1
0,0,22,3.8,0,68304086,11
0,0,32,3.666666667,1,64247017,14
1,0,43,0,0,64068003,7
1,0,22,1.8,0,64330017,17
1,0,44,9,1,67683037,13
1,0,26,4.7,1,65986021,11
0,0,27,4,0,64330038,17
0,0,21,5,1,64067045,7
1,0,25,2.6,1,68158013,1
0,0,22,3.36,0,64330024,17
1,0,22,1.028571429,0,67826010,13
0,1,23,2.25,1,64343026,17
0,0,21,6.333333333,1,68097009,1
1,0,27,6,1,65358162,19
1,0,22,3,1,67683024,13
1,0,32,2,1,66451047,5
1,1,38,2.4,1,64431048,15
1,0,20,1.52,0,65497025,16
0,1,24,3,0,65988002,11
1,1,29,7.8,1,68357045,11
0,1,26,2.4,0,67289020,1
1,0,20,6,0,68444017,13
1,0,29,2.4,1,68301035,11
1,0,23,0.625,1,67579033,13
1,0,49,6.6,1,67683039,13
0,1,24,3.6,1,67573008,13
1,0,22,2.742857143,1,65358090,19
1,0,26,0.4,0,66891001,2
0,0,35,1.833333333,1,64296047,18
0,1,23,2,0,65686006,10
1,1,25,7.6,1,67034021,1
0,0,44,1.4,1,65984038,11
0,0,36,2.25,1,68302028,11
0,0,24,2.5,1,64295027,18
1,1,32,4,0,65294024,4
0,0,22,3.6,0,64353040,17
0,0,35,6,1,66891038,2
0,0,17,1.2,0,64338001,17
1,0,41,0,1,64336012,17
0,0,19,0.222857143,1,64262033,3
1,0,35,2.8,1,66809044,2
0,0,32,2.4,0,65043026,8
0,0,21,6.65,0,67843002,13
0,1,26,9.3,1,64260011,3
0,0,21,2.571428571,1,64329025,17
0,0,32,9.3,0,63066005,13
0,0,22,4.5,1,65459002,21
1,1,24,4.5,0,65232015,6
0,0,41,6,1,64244038,14
0,1,22,4,1,64344009,17
1,0,31,2.1,1,66837005,2
0,0,35,9.3,1,64174012,13
0,0,34,1.95,1,67683033,13
0,0,19,2,1,64263023,3
1,0,19,4.8,0,64330008,17
1,1,30,3.4,0,67289026,1
0,1,31,5.9,1,68304071,11
1,0,34,2.666666667,0,64300010,18
1,1,37,0.09575,0,61177006,15
1,0,27,3,0,64431013,15
0,0,26,2.533333333,1,67703003,1
0,1,30,2.533333333,0,64297001,18
1,0,36,1.8,1,64263005,3
1,0,24,4,0,60983028,13
1,0,47,4.8,1,65293034,4
1,0,33,2.25,1,65984117,11
1,0,27,9.3,0,64186014,13
0,0,40,3.6,0,67407026,13
0,1,21,0.2,1,67289008,1
0,1,26,5,0,68096012,1
0,1,23,2.4,0,67034041,1
0,0,20,3,1,65986008,11
1,1,24,3,0,66542035,23
1,1,25,0.7,0,68301012,11
1,1,28,3.9,1,64248011,14
1,0,32,4,0,67842014,13
1,0,24,3.25,1,65986020,11
1,1,24,0.571428571,1,66382045,5
0,1,23,6,1,65474007,21
0,0,35,2,1,64244005,14
1,0,20,4.5,1,68232010,9
1,1,24,4.5,0,67289041,1
1,1,21,3.6,1,67845039,13
0,1,25,3.25,1,65434034,10
0,1,24,3.6,1,66086042,9
1,0,27,4,1,65358189,19
1,0,34,3,1,67289067,1
0,0,22,0.15,1,64068021,7
0,1,23,2.75,1,64247038,14
0,0,30,9,0,66922063,1
1,1,29,4.5,1,65459030,21
0,0,37,0,0,64338037,17
1,0,21,4,1,67032013,1
0,0,33,6,1,64264010,12
1,1,25,8.466666667,1,66086008,9
1,0,19,4,1,65358074,19
0,0,20,2.8,0,64067002,7
0,0,21,4.8,1,64282019,17
0,0,21,0.96,1,64209041,18
0,0,28,0.9,1,59026005,12
0,0,44,3.666666667,1,68301036,11
0,0,20,2,1,65358164,19
0,1,26,6,1,67034072,1
1,0,48,9.3,1,68402041,13
0,1,24,0.625,0,68302052,11
1,0,31,3,1,64357100,22
1,0,33,3.75,1,64283026,17
0,1,31,4,0,68158057,1
1,0,18,1.766666667,1,67826003,13
1,1,28,3,1,68304095,11
1,1,22,3,1,67032009,1
1,1,40,2.8,1,68441041,13
1,0,43,3,1,68405028,13
0,0,22,3.5,0,64068014,7
1,0,28,4.666666667,0,60409013,13
1,1,37,8.25,1,60409041,13
1,0,25,0,0,65232026,6
1,0,45,6.4,0,65461018,21
1,0,25,3,1,68444002,13
0,0,24,0.058333333,1,68386006,13
0,0,19,2.92,0,64209027,18
1,1,26,2.1,1,64248024,14
1,1,23,5.3,1,67845029,13
1,0,25,0.6,1,68301014,11
0,1,32,9.3,1,67799042,13
0,0,21,1.6,0,65686021,10
0,0,40,7.2,1,64336047,17
0,0,32,5,1,67799025,13
0,0,16,2.16,0,64343008,17
0,0,27,4.8,1,65358016,19
0,0,30,2.4,0,64338006,17
1,0,44,2.1,0,65984003,11
1,0,22,2.333333333,1,66542040,23
0,0,26,9.3,0,60983012,13
0,0,24,1.8,0,66382024,5
0,0,25,3.666666667,0,65232002,6
0,0,34,0,0,65232008,6
0,0,28,7.2,0,59026004,12
1,0,24,4.8,1,65358082,19
0,0,22,1.2,0,68301022,11
1,0,25,9.3,0,66303019,23
0,0,26,5.1,0,64372019,20
1,1,23,4.8,0,66837038,2
0,0,20,3.428571429,1,64264021,12
0,0,22,3.096,1,65211017,4
0,0,32,2.46,0,68119012,4
0,1,33,9.3,0,68097004,1
1,1,25,1.68,1,65211006,4
1,0,25,2.733333333,1,68405005,13
1,1,28,5.6,0,68357040,11
1,0,27,6.24,1,65986019,11
0,1,37,7.5,0,68232013,9
1,1,25,0.8,1,65988034,11
0,0,28,6,1,66837048,2
1,1,27,3,0,64431008,15
1,0,36,2.1,1,65984033,11
1,1,26,9.3,1,65753015,9
0,1,26,4.1,0,67579012,13
1,0,29,2.6,1,65358138,19
0,0,26,4.8,1,68096024,1
0,1,32,1.8,0,67703007,1
0,1,28,2.5,0,68304096,11
0,0,22,3.333333333,0,65493041,9
1,1,32,1.5,1,68301041,11
1,0,41,2.36,1,68119008,4
1,0,37,0.96,0,64392006,20
0,0,26,2.16,0,65988025,11
0,0,23,0.3,1,65358171,19
1,1,22,3.95,1,67288002,1
1,0,20,3.125,1,65358066,19
0,0,24,9,0,65232014,6
1,0,29,2.942857143,1,64353027,17
1,0,40,7.5,1,68441045,13
1,0,31,4.8,1,68405040,13
1,1,24,8.7,1,68449049,13
1,0,27,2.742857143,1,66451018,5
1,0,22,8,0,67843012,13
0,0,31,4.2,1,64329035,17
0,0,38,2.04,1,65984085,11
1,0,38,4,1,68301011,11
0,0,21,6.5,1,64295046,18
1,0,37,1.2,1,65984095,11
1,0,25,3.12,0,65240099,15
0,0,40,1.4,0,65461001,21
0,0,35,5.5,1,64260047,3
0,1,25,4.2,1,64283016,17
0,1,26,6.12,1,67034047,1
0,1,29,9.3,0,65473014,21
0,1,26,3.44,1,62617016,15
0,0,24,3,1,67826039,13
1,1,32,6.866666667,1,64354031,17
1,0,21,5.2,0,67579027,13
0,0,30,1,0,64300025,18
1,0,23,2.5,1,66837014,2
0,0,23,9.3,1,64282023,17
1,0,33,1.5,0,66303007,23
1,0,38,0,1,65358065,19
1,0,23,3.6,0,65497008,16
1,1,29,8.88,1,64236010,13
0,1,23,9.3,0,65211001,4
1,1,34,0.166666667,1,67032031,1
0,1,31,8,1,68444045,13
1,0,22,3.333333333,1,64209012,18
0,1,32,9.3,1,64354007,17
0,0,33,0.6,1,68304015,11
1,1,28,9,1,67700028,13
0,1,27,3.2,1,66086032,9
0,0,31,7.4,1,66086013,9
1,0,28,9.3,0,66922026,1
1,1,22,4.68,1,65240076,15
1,1,31,3.9,1,68119033,4
0,0,17,2.7,0,67573012,13
0,0,37,4.2,1,65211015,4
0,1,22,6.48,1,68449046,13
0,0,19,2.5,1,64260029,3
0,1,39,4.2,1,64336031,17
0,0,24,3.6,0,64392012,20
0,0,38,0,1,65293007,4
0,1,29,1.44,0,65686017,10
0,1,25,2.1,1,65294009,4
0,0,40,3.6,1,64068048,7
0,0,37,8.1,1,65293040,4
0,1,28,4.4,0,68119034,4
1,1,21,1.8,1,68304027,11
1,0,20,2.333333333,1,67803038,13
1,0,25,1.5,1,65984119,11
1,0,37,4.45,1,67842037,13
0,0,22,7.2,0,65042035,8
1,1,30,0.31,0,68097065,1
1,1,26,3.6,0,65749005,9
0,0,25,1.875,0,64347018,22
0,0,19,2.4,0,64264018,12
1,0,24,1.488,0,64296024,18
1,0,36,1.56,1,61177001,15
1,1,27,2.7,0,64281036,14
1,0,21,5.6,1,67803014,13
1,0,36,1.4,1,64260014,3
1,0,22,8.6,0,65987012,11
0,0,31,5.32,1,67289040,1
1,1,21,1.8,1,68304057,11
0,0,30,2.213333333,0,64300017,18
1,1,27,4.2,1,66809004,2
0,1,26,3.333333333,1,68119026,4
0,0,25,9.3,1,65358117,19
1,0,30,9.3,1,67700031,13
0,0,31,1.14225,0,60984010,13
0,0,23,6.18,1,64296005,18
0,0,40,0.72,0,67577026,13
0,0,17,1.8,1,68386031,13
0,1,34,0.36825,1,68096014,1
1,0,38,1.28,0,64392011,20
0,1,32,0.99,1,67289065,1
1,0,28,2.1,0,68304007,11
0,1,29,2.2,1,65459024,21
1,0,22,3.8,0,64297002,18
0,0,22,0.234,0,68444042,13
1,0,33,3,1,67460049,13
0,1,22,4.4,1,68441020,13
0,1,27,3.72,1,64248038,14
1,0,29,0.42,0,64244025,14
0,1,32,8,1,68402044,13
1,0,23,0,1,65294019,4
0,0,48,4.8,1,68386040,13
1,1,21,4,1,67573030,13
1,0,19,2.4,1,64296025,18
0,0,17,1.68,0,64354006,17
0,0,26,5.1,1,64431009,15
0,1,26,1,1,68096004,1
1,0,29,0.777777778,0,64298040,18
1,1,28,5.28,1,68357047,11
0,0,16,3,0,60984014,13
1,1,23,4.8,1,64354005,17
0,0,30,2.4,1,64343032,17
1,0,20,1.5,0,66382021,5
1,0,43,2.5,1,64260044,3
0,0,32,0.5,1,65984084,11
0,0,40,2.4,1,67573015,13
1,0,44,0.0198,0,64392020,20
1,0,30,1.875,1,64067034,7
0,0,27,8,1,67289055,1
1,0,29,1.371428571,1,66451043,5
0,0,34,0.8,1,65882039,23
1,0,22,1.8,1,67407033,13
0,0,22,1.95,1,67407004,13
0,0,19,2.966666667,0,67700038,13
1,0,33,1.95,1,67799006,13
1,0,36,1.92,0,65461029,21
1,0,27,4.5,1,65984071,11
0,0,33,4.5,1,68402025,13
1,0,27,4.5,1,65474015,21
0,0,22,2.4,1,64273021,12
1,0,26,8.55,1,66086006,9
0,0,21,9.3,1,67843032,13
0,0,22,0.5,0,64068022,7
1,0,38,0.75,0,64284024,14
1,1,21,4.5,1,67842018,13
1,0,49,4.166666667,1,67803016,13
1,0,25,6,1,65987024,11
0,0,35,2.8,0,67288013,1
1,1,26,2.1,1,67799048,13
0,0,41,1.44,1,65358059,19
0,0,23,0.8,0,65496019,16
1,0,28,5.6,1,65358179,19
1,0,23,3.75,0,68232001,9
1,1,25,9,1,65358167,19
1,0,55,3.4,1,65293029,4
1,0,20,2.4,1,67460047,13
1,0,30,4.8,1,65986011,11
0,0,24,2.5,1,64353034,17
0,0,26,3,1,68402026,13
0,0,43,0.28,1,66891016,2
0,1,30,2.4,1,68357007,11
1,0,43,0.233333333,1,65293003,4
0,0,21,1.416666667,1,64260019,3
1,0,42,4.9,1,64336011,17
1,0,22,4.08,1,65459021,21
1,1,25,2.4,1,64344038,17
0,0,28,7.2,0,67826032,13
0,0,34,1.866666667,1,65293038,4
1,0,41,3.866666667,1,64337019,17
1,0,25,3,1,64330022,17
0,1,27,8.4,0,65476007,9
1,1,28,2,1,65042022,8
1,0,32,5.6,1,65984007,11
1,0,25,1.714285714,1,65358026,19
1,0,37,1.533333333,1,65984011,11
0,1,21,3.6,1,64283003,17
1,1,25,5.6,1,68158009,1
1,0,26,1.666666667,1,64281032,14
1,0,23,0.8,1,65687002,10
1,0,20,4,1,68097072,1
1,0,26,1.7,0,67573011,13
1,0,39,2.8,1,64248030,14
0,0,38,2.066666667,0,64364019,20
0,0,41,9.3,0,67289058,1
1,0,22,5.3,0,68158021,1
0,1,26,2,0,68302007,11
0,0,37,7.3,0,60983002,13
1,0,26,9.3,1,65473030,21
0,0,24,2.25,0,64358019,22
1,0,25,2.8,0,65493026,9
1,1,33,4.88475,1,68233009,9
1,0,21,9.3,1,64236003,13
0,0,20,0.6,0,65434021,10
0,1,32,5.333333333,0,67034025,1
0,1,30,5,0,67700037,13
1,1,43,6.8,0,65461015,21
1,0,32,4,1,65240088,15
0,0,19,6,0,65476024,9
0,0,27,6,1,64283011,17
0,0,23,5,1,67683006,13
0,0,20,2.571428571,1,64283035,17
1,0,26,2.1,0,65211020,4
1,0,23,1.2,0,65481007,16
0,1,25,1.8,1,65686032,10
1,0,40,4.5,1,64263012,3
1,0,22,5.1,1,65358132,19
0,1,26,6,0,64354004,17
0,0,29,5.6,1,61177009,15
0,0,33,4.166666667,0,65496003,16
0,1,21,1.8,0,65687025,10
1,0,23,4.4,1,64209011,18
1,0,21,4.8,1,68449044,13
0,1,33,1.75,1,64344016,17
1,1,24,6,1,64273012,12
1,0,21,3.6,1,65240112,15
1,0,29,2.16,1,67034069,1
1,1,32,8.233333333,1,64357080,22
0,0,23,4.8,1,64247027,14
0,1,31,2.7,1,67034049,1
0,0,22,4.05,1,68449032,13
1,0,32,6,1,68301004,11
1,0,18,0.9,1,68386005,13
0,0,27,3.8,0,67573005,13
0,0,28,1.8,1,65882008,23
1,0,31,2.48,1,65474012,21
1,0,21,3,0,64356001,17
1,1,23,1.166666667,0,61177039,15
0,0,24,3,1,64330012,17
1,0,31,0,1,65294006,4
0,0,31,1,1,68233016,9
1,0,46,0.4,0,66264011,15
1,0,38,1.44,0,68119035,4
1,0,23,0.0165,1,65358075,19
1,1,24,3.833333333,0,65480012,16
1,0,42,2.4,1,65984111,11
1,0,38,4,1,67843006,13
1,1,26,5.4,0,64357002,22
1,1,22,9.3,0,64209050,18
0,1,32,9.3,1,65459005,21
0,1,32,9.3,1,65476045,9
0,0,22,2.7,0,64067020,7
1,1,33,2.4,1,65987040,11
1,0,25,6,0,65240060,15
1,1,27,4,1,67034078,1
1,1,24,2.4,1,65987011,11
1,0,20,2.4,0,65988024,11
0,0,38,4,1,68402039,13
0,0,36,2.5,1,65984074,11
1,0,27,0.96,0,65986014,11
0,1,33,3.36,1,67034009,1
1,0,31,4,0,67786010,13
0,0,26,2.4,1,65493016,9
0,0,29,3,0,68304082,11
1,0,36,2.6,0,64298016,18
1,0,24,3,1,68402035,13
0,0,21,7.6,1,64174014,13
0,0,46,4.5,1,68402045,13
0,0,19,2.4,0,65240035,15
0,0,20,3.075,0,65481015,16
1,0,51,9.3,1,66891026,2
1,0,33,0.8,0,64298028,18
0,0,31,1.457142857,0,66382032,5
0,0,44,4,0,64392019,20
1,0,45,3,1,64337038,17
0,0,33,6.2,1,64354029,17
0,0,32,3.6375,1,68402018,13
1,0,22,2.057142857,0,60929019,13
1,0,18,1.8,0,65179015,6
1,0,31,4.8,1,67460015,13
0,1,28,5.371428571,1,68158051,1
0,0,22,4,1,64283022,17
1,0,19,1,1,68304036,11
0,0,22,4,1,65753031,9
1,0,28,0.4,0,66837043,2
1,1,31,0.25,1,68357032,11
0,0,23,2,0,66382036,5
1,1,27,7.2,1,64431004,15
