"","DISCIPLINE","DISC_NAME","TOTTTD","AGE","MEAN_AGE","DEPENDS","MALE","MARITAL","CITIZ","MEAN_CITIZ","PHDCY","PHDMONTH","RACE","AMERIND","ASIAN","BLACK","HAWAIIAN","WHITE","HISPANIC","HISPORIG"
"415",4,"Physical Sciences",8,29.50103,30.46,1,1,1,1,0.46,2004,12,3,2,1,2,2,2,2,NA
"416",4,"Physical Sciences",NA,NA,30.46,NA,1,NA,NA,0.46,2004,12,NA,NA,NA,NA,NA,NA,NA,NA
"417",4,"Physical Sciences",5.50102669404532,27.50103,30.46,0,0,0,0,0.46,2004,12,9,2,2,1,2,1,1,3
"418",4,"Physical Sciences",8.50102669404532,34.16701,30.46,0,1,1,0,0.46,2004,12,10,2,2,2,2,1,2,NA
"419",4,"Physical Sciences",8.41889117043138,31.33402,30.46,0,1,1,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"420",4,"Physical Sciences",NA,29,30.46,0,1,1,1,0.46,2004,12,9,2,2,2,2,1,1,3
"421",4,"Physical Sciences",12.4188911704314,35.24914,30.46,0,1,0,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"422",4,"Physical Sciences",5.33401779603014,28.24914,30.46,0,1,0,0,0.46,2004,12,10,2,2,2,2,1,2,NA
"423",4,"Physical Sciences",8.33401779603014,30.41889,30.46,0,1,1,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"424",4,"Physical Sciences",8.33401779603014,35.16701,30.46,2,1,1,0,0.46,2004,12,3,2,1,2,2,2,2,NA
"425",4,"Physical Sciences",NA,30.41889,30.46,0,1,0,0,0.46,2004,12,5,2,2,1,2,2,2,NA
"426",4,"Physical Sciences",9,33.66804,30.46,0,1,1,1,0.46,2004,12,10,2,2,2,2,1,2,NA
"427",4,"Physical Sciences",4.50102669404532,33.5859,30.46,0,1,0,0,0.46,2004,12,10,2,2,2,2,1,2,NA
"428",4,"Physical Sciences",8.50102669404532,30.5859,30.46,1,1,0,0,0.46,2004,12,10,2,2,2,2,1,2,NA
"429",4,"Physical Sciences",8.91512662559899,32.4141,30.46,0,1,0,0,0.46,2005,5,10,2,2,2,2,1,2,NA
"430",4,"Physical Sciences",11.2416153319643,36.58111,30.46,1,1,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"431",4,"Physical Sciences",11.2416153319643,36.74812,30.46,1,1,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"432",4,"Physical Sciences",12.915126625599,34.83299,30.46,1,0,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"433",4,"Physical Sciences",7.41409993155366,27.74812,30.46,0,0,0,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"434",4,"Physical Sciences",NA,31.58111,30.46,0,1,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"435",4,"Physical Sciences",5.41409993155366,27.08214,30.46,0,1,1,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"436",4,"Physical Sciences",5.08213552361394,37,30.46,0,0,0,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"437",4,"Physical Sciences",8,30.83299,30.46,0,1,0,1,0.46,2005,5,5,2,2,1,2,2,2,NA
"438",4,"Physical Sciences",4.91512662559899,27,30.46,0,1,0,0,0.46,2005,5,10,2,2,2,2,1,2,NA
"439",4,"Physical Sciences",5,28,30.46,0,0,0,1,0.46,2005,5,6,2,2,2,2,2,1,1
"440",4,"Physical Sciences",NA,26,30.46,0,1,0,1,0.46,2005,5,12,NA,NA,NA,NA,NA,2,NA
"441",4,"Physical Sciences",4.91512662559899,27.49624,30.46,0,1,0,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"442",4,"Physical Sciences",11.832991101985,34.58111,30.46,2,1,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"443",4,"Physical Sciences",6.83299110198504,28.16701,30.46,0,0,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"444",4,"Physical Sciences",5.91512662559899,27.83299,30.46,0,0,0,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"445",4,"Physical Sciences",8,29.66324,30.46,0,1,0,1,0.46,2005,5,6,NA,NA,NA,NA,NA,1,1
"446",4,"Physical Sciences",6.08213552361394,27.83299,30.46,1,1,1,0,0.46,2005,5,10,2,2,2,2,1,2,NA
"447",4,"Physical Sciences",14.4140999315537,39.74812,30.46,0,0,1,1,0.46,2005,5,9,2,2,2,2,1,1,3
"448",4,"Physical Sciences",6,28.08214,30.46,1,1,1,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"449",4,"Physical Sciences",7.83299110198504,29.08214,30.46,0,1,1,0,0.46,2005,5,10,2,2,2,2,1,2,NA
"450",4,"Physical Sciences",8,29.49624,30.46,0,1,0,1,0.46,2005,5,11,2,2,1,2,1,2,NA
"451",4,"Physical Sciences",6,28.83299,30.46,0,1,0,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"452",4,"Physical Sciences",5.91512662559899,29.58111,30.46,0,1,0,0,0.46,2005,5,10,2,2,2,2,1,2,NA
"453",4,"Physical Sciences",6,28,30.46,0,1,0,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"454",4,"Physical Sciences",6,28,30.46,0,0,1,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"455",4,"Physical Sciences",5.91512662559899,28.16701,30.46,0,1,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"456",4,"Physical Sciences",6.91512662559899,28.32649,30.46,0,0,1,0,0.46,2005,5,3,2,1,2,2,2,2,NA
"457",4,"Physical Sciences",21.4140999315537,42.08214,30.46,2,1,0,0,0.46,2005,5,9,2,2,2,2,1,1,3
"458",4,"Physical Sciences",16,38.16701,30.46,2,0,1,1,0.46,2005,5,10,2,2,2,2,1,2,NA
"459",5,"Social Sciences  ",7.16700889801518,29,34.42,0,0,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"460",5,"Social Sciences  ",9.2518822724162,35.4935,34.42,2,1,1,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"461",5,"Social Sciences  ",8.2518822724162,29.83299,34.42,0,0,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"462",5,"Social Sciences  ",9.08487337440124,31.16701,34.42,0,1,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"463",5,"Social Sciences  ",6.2518822724162,28.57837,34.42,0,0,0,1,0.87,2004,8,3,2,1,2,2,2,2,NA
"464",5,"Social Sciences  ",9.2518822724162,31.83299,34.42,0,1,0,1,0.87,2004,8,8,2,2,2,2,1,1,2
"465",5,"Social Sciences  ",17.2518822724162,44.08487,34.42,0,0,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"466",5,"Social Sciences  ",10.0848733744012,33.57837,34.42,0,1,1,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"467",5,"Social Sciences  ",6.2518822724162,28.16701,34.42,0,0,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"468",5,"Social Sciences  ",7.16700889801518,28.66598,34.42,0,1,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"469",5,"Social Sciences  ",9.2518822724162,31.57837,34.42,0,0,0,1,0.87,2004,8,5,2,2,1,2,2,2,NA
"470",5,"Social Sciences  ",8.66598220396986,30.33402,34.42,0,0,0,1,0.87,2004,8,8,2,2,2,2,1,1,2
"471",5,"Social Sciences  ",NA,28.91513,34.42,0,0,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"472",5,"Social Sciences  ",12.6659822039699,37.91513,34.42,3,0,0,1,0.87,2004,8,7,NA,NA,NA,NA,NA,1,0
"473",5,"Social Sciences  ",5.08487337440124,29.4935,34.42,0,1,0,0,0.87,2004,8,3,2,1,2,2,2,2,NA
"474",5,"Social Sciences  ",7.2518822724162,31.16701,34.42,0,1,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"475",5,"Social Sciences  ",7.08487337440124,NA,34.42,NA,0,NA,NA,0.87,2004,8,10,2,2,2,2,1,2,NA
"476",5,"Social Sciences  ",9.2518822724162,31.66598,34.42,0,1,0,1,0.87,2004,8,12,NA,NA,NA,NA,NA,2,NA
"477",5,"Social Sciences  ",8.16700889801518,31.25188,34.42,0,1,0,1,0.87,2004,8,7,NA,NA,NA,NA,NA,1,0
"478",5,"Social Sciences  ",12.1670088980152,35.25188,34.42,0,0,1,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"479",5,"Social Sciences  ",21.5783709787818,44.4935,34.42,0,1,1,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"480",5,"Social Sciences  ",9.16700889801518,32.4935,34.42,0,1,0,0,0.87,2004,8,10,2,2,2,2,1,2,NA
"481",5,"Social Sciences  ",33.2518822724162,55.83299,34.42,0,0,1,1,0.87,2004,8,5,2,2,1,2,2,2,NA
"482",5,"Social Sciences  ",11.2518822724162,44.25188,34.42,2,0,0,1,0.87,2004,8,10,2,2,2,2,1,2,NA
"483",5,"Social Sciences  ",8.58590006844634,30,34.42,1,0,1,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"484",5,"Social Sciences  ",15.5859000684463,37.5859,34.42,0,0,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"485",5,"Social Sciences  ",5.58590006844634,28.24914,34.42,0,0,1,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"486",5,"Social Sciences  ",7,28.16701,34.42,0,0,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"487",5,"Social Sciences  ",18.5859000684463,40.75291,34.42,0,0,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"488",5,"Social Sciences  ",6.58590006844634,28.41889,34.42,0,0,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"489",5,"Social Sciences  ",8.33401779603014,32.08214,34.42,0,1,1,1,0.87,2004,12,9,2,2,2,2,1,1,3
"490",5,"Social Sciences  ",9,32.5859,34.42,0,0,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"491",5,"Social Sciences  ",9.41889117043138,31.50103,34.42,0,0,1,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"492",5,"Social Sciences  ",17,39.75291,34.42,3,0,1,1,0.87,2004,12,9,2,2,2,2,1,1,3
"493",5,"Social Sciences  ",6.41889117043138,28.16701,34.42,0,1,1,0,0.87,2004,12,11,2,1,2,2,1,2,NA
"494",5,"Social Sciences  ",5.58590006844634,28,34.42,0,1,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"495",5,"Social Sciences  ",7.58590006844634,29.50103,34.42,NA,1,1,1,0.87,2004,12,9,2,2,2,2,1,1,3
"496",5,"Social Sciences  ",9,35.08214,34.42,0,0,1,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"497",5,"Social Sciences  ",8.58590006844634,30.91239,34.42,0,1,0,1,0.87,2004,12,9,NA,NA,NA,NA,NA,1,3
"498",5,"Social Sciences  ",22,44.24914,34.42,0,0,0,1,0.87,2004,12,5,2,2,1,2,2,2,NA
"499",5,"Social Sciences  ",7.66803559206028,30.66804,34.42,0,0,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"500",5,"Social Sciences  ",20.5859000684463,43.82752,34.42,0,1,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"501",5,"Social Sciences  ",15,38.75291,34.42,0,1,0,1,0.87,2004,12,9,2,2,2,2,1,1,3
"502",5,"Social Sciences  ",17.3340177960301,42.33402,34.42,0,1,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"503",5,"Social Sciences  ",NA,38.08214,34.42,NA,0,0,0,0.87,2004,12,9,NA,NA,NA,NA,NA,1,3
"504",5,"Social Sciences  ",9.41889117043138,64.08214,34.42,0,1,0,1,0.87,2004,12,10,2,2,2,2,1,2,NA
"505",5,"Social Sciences  ",9,30.83299,34.42,0,1,1,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"506",5,"Social Sciences  ",8,30.16701,34.42,0,0,1,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"507",5,"Social Sciences  ",7.41409993155366,29.24162,34.42,0,0,0,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"508",5,"Social Sciences  ",8,32.24162,34.42,0,1,0,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"509",5,"Social Sciences  ",6,26.83299,34.42,0,0,1,1,0.87,2005,5,8,2,2,2,2,1,1,2
"510",5,"Social Sciences  ",13,34.91513,34.42,0,0,1,1,0.87,2005,5,11,2,1,2,2,1,2,NA
"511",5,"Social Sciences  ",11.915126625599,34.91513,34.42,0,0,0,0,0.87,2005,5,10,2,2,2,2,1,2,NA
"512",5,"Social Sciences  ",6.08213552361394,29.49624,34.42,0,1,0,0,0.87,2005,5,10,2,2,2,2,1,2,NA
"513",5,"Social Sciences  ",10,32.16701,34.42,0,0,1,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"514",5,"Social Sciences  ",9.41409993155366,31.74812,34.42,0,1,0,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"515",5,"Social Sciences  ",11.4140999315537,34.91513,34.42,2,1,1,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"516",5,"Social Sciences  ",5.83299110198504,47.66324,34.42,2,0,0,1,0.87,2005,5,5,2,2,1,2,2,2,NA
"517",5,"Social Sciences  ",5,25.58111,34.42,0,0,0,0,0.87,2005,5,3,2,1,2,2,2,2,NA
"518",5,"Social Sciences  ",20.832991101985,41.91513,34.42,2,0,1,0,0.87,2005,5,10,2,2,2,2,1,2,NA
"519",5,"Social Sciences  ",8,34.83299,34.42,0,0,0,1,0.87,2005,5,10,2,2,2,2,1,2,NA
"520",6,"Humanities       ",14.2518822724162,36.66598,40.01,0,1,1,1,0.67,2004,8,6,2,2,2,2,1,1,1
"521",6,"Humanities       ",33.2518822724162,54.66598,40.01,0,1,1,1,0.67,2004,8,10,2,2,2,2,1,2,NA
"522",6,"Humanities       ",26.2518822724162,49.25188,40.01,2,1,1,1,0.67,2004,8,9,2,2,2,2,1,1,3
"523",6,"Humanities       ",11.4934976043805,33.4935,40.01,0,0,0,0,0.67,2004,8,3,2,1,2,2,2,2,NA
"524",6,"Humanities       ",9.2518822724162,31,40.01,0,0,0,1,0.67,2004,8,11,2,2,1,2,1,2,NA
"525",6,"Humanities       ",12.2518822724162,35.57837,40.01,0,0,0,1,0.67,2004,8,10,2,2,2,2,1,2,NA
"526",6,"Humanities       ",12.1670088980152,40.25188,40.01,0,1,0,1,0.67,2004,8,10,2,2,2,2,1,2,NA
"527",6,"Humanities       ",19.6659822039699,42.08487,40.01,0,1,0,1,0.67,2004,8,10,2,2,2,2,1,2,NA
"528",6,"Humanities       ",6.66598220396986,46.57837,40.01,2,0,1,0,0.67,2004,8,9,NA,NA,NA,NA,NA,1,3
"529",6,"Humanities       ",9.2518822724162,31.4935,40.01,0,0,0,1,0.67,2004,8,10,2,2,2,2,1,2,NA
"530",6,"Humanities       ",14.8275154004107,36.75291,40.01,0,0,0,0,0.67,2004,12,3,2,1,2,2,2,2,NA
"531",6,"Humanities       ",16.3340177960301,40.24914,40.01,1,1,0,0,0.67,2004,12,10,2,2,2,2,1,2,NA
"532",6,"Humanities       ",6.58590006844634,41.16701,40.01,3,0,1,0,0.67,2004,12,10,2,2,2,2,1,2,NA
"533",6,"Humanities       ",16.5859000684463,38.33402,40.01,0,0,0,1,0.67,2004,12,10,2,2,2,2,1,2,NA
"534",6,"Humanities       ",28.6680355920603,53.5859,40.01,0,0,0,1,0.67,2004,12,10,2,2,2,2,1,2,NA
"535",6,"Humanities       ",8.08213552361394,29.83299,40.01,0,1,0,1,0.67,2005,5,10,2,2,2,2,1,2,NA
"536",6,"Humanities       ",14.2416153319643,42.24162,40.01,0,1,1,1,0.67,2005,5,10,2,2,2,2,1,2,NA
"537",6,"Humanities       ",14,NA,40.01,NA,0,NA,0,0.67,2005,5,3,2,1,2,2,2,2,NA
"538",6,"Humanities       ",16,35.16701,40.01,0,1,0,1,0.67,2005,5,10,2,2,2,2,1,2,NA
"539",6,"Humanities       ",27,48.58111,40.01,0,0,1,1,0.67,2005,5,10,2,2,2,2,1,2,NA
"540",6,"Humanities       ",NA,33.24162,40.01,0,1,1,0,0.67,2005,5,3,2,1,2,2,2,2,NA
"541",7,"Other            ",5.08487337440124,29.41889,33.79,0,1,1,0,0.59,2004,8,10,2,2,2,2,1,2,NA
"542",7,"Other            ",9.16700889801518,31.4935,33.79,0,0,0,0,0.59,2004,8,3,2,1,2,2,2,2,NA
"543",7,"Other            ",6.2518822724162,28.83299,33.79,0,0,0,0,0.59,2004,8,10,2,2,2,2,1,2,NA
"544",7,"Other            ",7.66598220396986,30,33.79,0,1,1,0,0.59,2004,8,10,2,2,2,2,1,2,NA
"545",7,"Other            ",14.2518822724162,38.57837,33.79,3,1,0,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"546",7,"Other            ",10.2518822724162,33.83299,33.79,0,1,0,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"547",7,"Other            ",6.16700889801518,28.91513,33.79,0,0,0,0,0.59,2004,8,3,2,1,2,2,2,2,NA
"548",7,"Other            ",7.08487337440124,27.33402,33.79,0,1,0,0,0.59,2004,8,3,2,1,2,2,2,2,NA
"549",7,"Other            ",9.2518822724162,31.25188,33.79,0,0,0,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"550",7,"Other            ",7.08487337440124,29.41889,33.79,0,0,0,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"551",7,"Other            ",11.2518822724162,36.25188,33.79,0,1,0,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"552",7,"Other            ",4.66598220396986,26.57837,33.79,0,0,1,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"553",7,"Other            ",20.6659822039699,45,33.79,0,1,1,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"554",7,"Other            ",17,41.57837,33.79,2,0,1,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"555",7,"Other            ",16.0848733744012,39,33.79,0,0,1,1,0.59,2004,8,9,2,2,2,2,1,1,3
"556",7,"Other            ",5.08487337440124,28.25188,33.79,0,0,1,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"557",7,"Other            ",8.08487337440124,37.25188,33.79,0,1,0,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"558",7,"Other            ",16.2518822724162,39.74812,33.79,2,1,1,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"559",7,"Other            ",8,29.83299,33.79,NA,0,0,1,0.59,2004,8,10,2,2,2,2,1,2,NA
"560",7,"Other            ",5.33401779603014,27.08214,33.79,0,1,0,1,0.59,2004,12,10,2,2,2,2,1,2,NA
"561",7,"Other            ",10.0821355236139,43.33402,33.79,0,1,0,1,0.59,2004,12,10,2,2,2,2,1,2,NA
"562",7,"Other            ",10.4188911704314,32.50103,33.79,0,1,0,0,0.59,2004,12,10,2,2,2,2,1,2,NA
"563",7,"Other            ",14.8275154004107,36.82752,33.79,3,1,1,0,0.59,2004,12,3,2,1,2,2,2,2,NA
"564",7,"Other            ",6.16700889801518,27.82752,33.79,0,0,0,1,0.59,2004,12,10,2,2,2,2,1,2,NA
"565",7,"Other            ",9.82751540041068,34.16701,33.79,1,1,1,0,0.59,2004,12,3,2,1,2,2,2,2,NA
"566",7,"Other            ",8.83299110198504,31,33.79,NA,0,1,0,0.59,2005,5,3,2,1,2,2,2,2,NA
"567",7,"Other            ",25,50.24162,33.79,0,0,0,1,0.59,2005,5,10,2,2,2,2,1,2,NA
"568",7,"Other            ",NA,34.58111,33.79,0,1,1,0,0.59,2005,5,3,2,1,2,2,2,2,NA
"569",7,"Other            ",13,34.83299,33.79,0,0,1,1,0.59,2005,5,10,2,2,2,2,1,2,NA
"570",7,"Other            ",5.41409993155366,29.32649,33.79,0,1,0,0,0.59,2005,5,10,2,2,2,2,1,2,NA
"571",7,"Other            ",10.832991101985,33.58111,33.79,0,1,0,0,0.59,2005,5,3,2,1,2,2,2,2,NA
"572",7,"Other            ",9,30.74812,33.79,0,1,1,1,0.59,2005,5,10,2,2,2,2,1,2,NA
"573",7,"Other            ",12,33.58111,33.79,2,1,1,1,0.59,2005,5,10,2,2,2,2,1,2,NA
"574",7,"Other            ",14.2416153319643,36.74812,33.79,2,1,1,0,0.59,2005,5,3,2,1,2,2,2,2,NA
