"id","treatment","gender","course_taken","city","education","fathers_ed","mothers_ed","item1","item2","item3","item4","item5","item6","higher_ed","age","total_income","total_house_member","gen_att","income_per_member","wage01","wage","wagepr01","wagepr","incfm01","incfm","fmsup01","fmsp","fsupabr01","fsupabr","farm01","farm","pension01","pension","ueben01","ueben","rent01","rent","benf01","benf","combenf01","combenf","other01","other"
67032062,1,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)",NA,NA,3,3,3,3,1,1,0,23,12000,3,2.2,4000,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68449004,2,"Female ","Computerized Accounting Staff                    ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67289042,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","University - Undergraduate degree",NA,NA,3,2,1,1,1,1,1,24,3600,7,1.2,514.285714285714,"Yes",3600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67700014,2,"Male   ","Foreign Trade Professional                       ","ISTANBUL  ","University - Undergraduate degree","High School (Lycee)",NA,4,1,1,1,1,1,1,24,8400,4,1,2100,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64260005,2,"Female ","Weaver, Ehram                                    ","BAYBURT   ","Primary School (5 years)","Primary School","Primary School",3,2,2,1,2,3,0,32,10000,5,2,2000,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64352039,1,"Female ","Computer Manager                                 ","KOCAELI   ","Higher education of 2 years","Primary School","None",4,2,2,1,1,3,1,28,18000,2,1.8,9000,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68304045,2,"Male   ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree",NA,NA,4,1,2,1,1,4,1,29,8400,3,1.8,2800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64282018,2,"Female ","Clerk, bookkeeping                               ","KOCAELI   ","High School (Lycee)","Primary School","Primary School",3,2,2,2,2,2,0,42,30000,4,2,7500,"Yes",30000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65436024,1,"Female ","Mechanic, sewing                                 ","TEKIRDAG  ","Primary School (5 years)","Primary School","Primary School",4,1,1,1,1,3,0,40,12000,3,1.4,4000,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68096034,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","University - Undergraduate degree",NA,NA,3,2,2,2,2,2,1,23,11000,4,2,2750,"Yes",11000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60409052,1,"Male   ","Foreign Trade Professional                       ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64354008,2,"Male   ","Designer, computer-aided                         ","KOCAELI   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65987042,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,2,2,2,2,2,0,27,22200,8,2,2775,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",4200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032057,1,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","Vocational School",NA,NA,4,2,2,2,1,4,0,22,20000,4,2.2,5000,"Yes",20000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65984031,2,"Male   ","Old and Sick People Nurse                        ","HATAY     ","Junior High/ Middle School (8 years)",NA,NA,4,2,3,2,3,2,0,26,28800,6,2.4,4800,"Yes",28800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68444015,2,"Female ","Programmer, computer                             ","ISTANBUL  ","Vocational School","None","None",3,1,1,1,1,3,0,43,1800,6,1.4,300,"No",NA,"No",NA,"No",NA,"Yes",1800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60929001,2,"Female ","Programmer,Microcontroller                       ","ISTANBUL  ","High School (Lycee)",NA,NA,4,2,2,1,2,3,0,26,22200,5,2,4440,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",18000,"No",NA,"Yes",4200,"No",NA,"No",NA,"No",NA
67034067,1,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)","Primary School","Primary School",3,1,2,1,1,4,0,21,8400,1,1.8,8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65179013,2,"Male   ","Welder, gas                                      ","DUZCE     ","Primary School (5 years)","Primary School","None",3,1,3,2,3,1,0,42,3200,3,2,1066.66666666667,"Yes",3200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65493035,1,"Male   ","Programmer, computer                             ","ESKISEHIR ","Vocational School",NA,NA,4,3,2,1,2,3,0,18,15600,3,2.2,5200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA
67288023,1,"Female ","Operator, computer  (CAD softwares)              ","ANKARA    ","Higher education of 2 years",NA,NA,4,1,1,1,1,3,1,24,2000,5,1.4,400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68302054,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,2,2,1,1,4,0,26,10000,5,2,2000,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358141,1,"Female ","Babysitter                                       ","MUS       ","Primary School (5 years)","None","None",4,1,1,1,1,4,0,35,14400,4,1.6,3600,"Yes",8400,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65493011,2,"Male   ","Programmer, computer                             ","ESKISEHIR ","High School (Lycee)","Primary School","Primary School",3,1,2,2,1,3,0,22,15600,2,1.8,7800,"Yes",3600,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68302053,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,1,1,1,1,1,0,17,12000,8,1,1500,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68357027,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,2,1,1,1,3,0,18,3500,4,1.6,875,"No",NA,"No",NA,"No",NA,"Yes",3500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67683007,2,"Female ","Babysitter                                       ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,3,3,1,1,1,2,0,21,15000,4,1.6,3750,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68304061,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree","Primary School",NA,3,2,2,2,2,2,1,22,4800,4,2,1200,"Yes",4800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358181,1,"Female ","Babysitter                                       ","MUS       ","Vocational School","Junior High/ Middle School","None",3,2,2,2,2,2,0,33,9000,2,2,4500,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68301024,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,2,1,1,1,1,0,20,25200,3,1.2,8400,"Yes",16800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64300037,1,"Female ","Machine-Operator, injection moulding/plastics    ","MANISA    ","Primary School (5 years)","Primary School","Primary School",3,2,2,2,2,3,0,33,840,2,2.2,420,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",840,"No",NA,"No",NA,"No",NA,"No",NA
64330015,2,"Male   ","Mechanic, electronics/computer-course  1         ","KOCAELI   ","Vocational School","High School (Lycee)",NA,4,2,1,1,2,3,0,21,9000,3,1.8,3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358192,1,"Female ","Babysitter                                       ","MUS       ","High School (Lycee)",NA,NA,4,3,3,1,1,3,0,21,8000,6,2.2,1333.33333333333,"Yes",8000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65474024,1,"Female ","Computerized Accounting Staff -Corlu             ","TEKIRDAG  ","High School (Lycee)",NA,NA,3,3,3,2,1,1,0,20,25800,5,2,5160,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"Yes",5400,"No",NA,"No",NA,"No",NA,"No",NA
64298009,2,"Male   ","Fitter, natural gas                              ","MANISA    ","Junior High/ Middle School (8 years)",NA,NA,3,2,2,1,2,NA,0,23,12200,4,1.75,3050,"No",NA,"No",NA,"Yes",5000,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64273023,1,"Male   ","Designer, computer-aided                         ","ISPARTA   ","Higher education of 2 years",NA,NA,3,3,1,1,1,3,1,23,9200,3,1.8,3066.66666666667,"No",NA,"No",NA,"Yes",800,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358050,2,"Female ","Babysitter                                       ","MUS       ","Junior High/ Middle School (8 years)",NA,NA,1,4,4,4,1,1,0,21,3000,7,2.8,428.571428571429,"Yes",3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67579019,2,"Male   ","Designer, web                                    ","ISTANBUL  ","University - Undergraduate degree",NA,NA,3,1,2,1,1,1,1,23,12200,3,1.2,4066.66666666667,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64174040,1,"Female ","Computerized Accounting Staff                    ","ISTANBUL  ","High School (Lycee)",NA,NA,4,2,2,1,1,2,0,20,18000,4,1.6,4500,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64431011,2,"Female ","Foreign Trade Professional                       ","KAYSERI   ","University - Undergraduate degree",NA,NA,4,1,1,1,1,3,1,26,24000,4,1.4,6000,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358194,1,"Female ","Babysitter                                       ","MUS       ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60984001,2,"Male   ","Technician, engineering/electrical-electronic    ","ISTANBUL  ","Vocational School","Primary School","Primary School",1,NA,NA,2,2,2,0,25,18000,3,2,6000,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
62617027,1,"Female ","Sales supervisor (retail trade)                  ","KAYSERI   ","High School (Lycee)","High School (Lycee)","Primary School",4,2,2,1,2,3,0,40,30000,4,2,7500,"Yes",30000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64283019,2,"Female ","Clerk, bookkeeping                               ","KOCAELI   ","High School (Lycee)",NA,NA,3,2,2,2,2,2,0,21,18000,5,2,3600,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64247024,1,"Female ","Secretary, medical                               ","IZMIR     ","High School (Lycee)","Primary School",NA,3,1,1,1,1,1,0,22,5500,3,1,1833.33333333333,"No",NA,"No",NA,"No",NA,"Yes",500,"No",NA,"No",NA,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66542028,1,"Female ","Computer Manager                                 ","USAK      ","High School (Lycee)",NA,NA,4,1,1,1,1,2,0,19,5000,4,1.2,1250,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64295014,2,"Male   ","Clerk, bookkeeping                               ","MANISA    ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67683035,1,"Female ","Babysitter                                       ","ISTANBUL  ","Junior High/ Middle School (8 years)","Primary School","None",3,1,3,1,1,2,0,46,12000,6,1.6,2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68301034,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,1,2,2,2,2,0,34,17400,6,1.8,2900,"Yes",10800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",6600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67700039,1,"Male   ","Foreign Trade Professional                       ","ISTANBUL  ","University - Undergraduate degree",NA,NA,2,2,3,1,1,3,1,30,162000,8,2,20250,"Yes",15000,"No",NA,"Yes",1e+05,"No",NA,"No",NA,"No",NA,"Yes",7000,"No",NA,"Yes",40000,"No",NA,"No",NA,"No",NA
64264013,2,"Female ","Cook                                             ","ISPARTA   ","High School (Lycee)",NA,NA,4,1,3,1,1,NA,0,27,6400,6,1.5,1066.66666666667,"Yes",2000,"No",NA,"Yes",2000,"Yes",2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",400,"No",NA,"No",NA
65240044,2,"Female ","Computer Manager                                 ","KAYSERI   ","Primary School (5 years)",NA,NA,3,2,3,2,2,2,0,31,12000,9,2.2,1333.33333333333,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000
65240081,1,"Female ","Computer Manager                                 ","KAYSERI   ","Primary School (5 years)",NA,NA,3,2,1,1,2,3,0,36,7500,4,1.8,1875,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66922035,2,"Male   ","Operator, computer  (CAD softwares)              ","ANKARA    ","Higher education of 2 years",NA,NA,1,2,1,2,2,1,1,26,12000,4,1.6,3000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60929027,1,"Male   ","Programmer,Microcontroller                       ","ISTANBUL  ","High School (Lycee)",NA,NA,3,2,2,2,2,2,0,28,12000,3,2,4000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65986034,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree",NA,NA,4,1,1,1,1,1,1,23,8400,5,1,1680,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65240067,1,"Male   ","Computer Manager                                 ","KAYSERI   ","Junior High/ Middle School (8 years)",NA,NA,3,2,3,2,3,3,0,23,12000,5,2.6,2400,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68097041,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)",NA,NA,4,1,1,1,1,1,0,29,24000,2,1,12000,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67577022,2,"Female ","Designer, web                                    ","ISTANBUL  ","Vocational School",NA,NA,4,2,2,1,1,NA,0,24,21200,5,1.5,4240,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",14000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64295032,1,"Female ","Clerk, bookkeeping                               ","MANISA    ","University - Undergraduate degree",NA,NA,4,2,2,1,1,3,1,20,24000,4,1.8,6000,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64346022,1,"Female ","Computerized Accounting Staff                    ","KOCAELI   ","Higher education of 2 years","University - Undergraduate degree","Primary School",4,2,4,4,4,2,1,29,13600,3,3.2,4533.33333333333,"Yes",13600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64244022,1,"       ","Cook                                             ","IZMIR     ","Vocational School",NA,NA,1,2,4,4,4,4,0,19,18000,6,3.6,3000,"Yes",6000,"Yes",6000,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65240086,1,"Male   ","Computer Manager                                 ","KAYSERI   ","High School (Lycee)",NA,NA,4,2,2,2,2,3,0,26,8400,3,2.2,2800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64244028,1,"       ","Cook                                             ","IZMIR     ","High School (Lycee)",NA,NA,4,4,2,1,1,1,0,23,7000,7,1.8,1000,"Yes",7000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65497007,2,"Male   ","Manufacturer, furniture                          ","KIRIKKALE ","Junior High/ Middle School (8 years)",NA,NA,3,3,4,2,3,3,0,25,9600,3,3,3200,"Yes",2400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67683021,2,"Female ","Babysitter                                       ","ISTANBUL  ","Vocational School",NA,NA,4,1,2,1,2,2,0,20,33600,5,1.6,6720,"Yes",19200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA
68444018,2,"Male   ","Programmer, computer                             ","ISTANBUL  ","Vocational School",NA,NA,4,4,2,2,1,3,0,18,7200,4,2.4,1800,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64344008,2,"Male   ","Designer, computer-aided                         ","KOCAELI   ","High School (Lycee)",NA,NA,3,4,3,1,1,3,0,23,9800,4,2.4,2450,"Yes",8400,"No",NA,"Yes",700,"No",NA,"No",NA,"No",NA,"Yes",700,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67579017,2,"Female ","Designer, web                                    ","ISTANBUL  ","Higher education of 2 years","Primary School","Primary School",4,1,1,1,1,1,1,35,7200,3,1,2400,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64346037,1,"Female ","Computerized Accounting Staff                    ","KOCAELI   ","High School (Lycee)","University - Undergraduate degree","Primary School",4,1,1,1,1,1,0,31,12000,4,1,3000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65988001,2,"Female ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree",NA,NA,3,3,2,2,2,3,1,25,14400,5,2.4,2880,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",2400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64357085,1,"Female ","Reyon GOrevlisi                                  ","TRABZON   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64357047,2,"Female ","Reyon GOrevlisi                                  ","TRABZON   ","Vocational School","None","None",4,1,3,1,1,1,0,36,8800,5,1.4,1760,"Yes",8800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67842029,1,"Female ","Technician, computer technology and programming  ","ISTANBUL  ","Higher education of 2 years",NA,NA,4,1,1,1,1,1,1,24,24000,5,1,4800,"Yes",14400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65497024,1,"Male   ","Manufacturer, furniture                          ","KIRIKKALE ","Vocational School",NA,NA,3,4,3,4,3,4,0,23,14405,4,3.6,3601.25,"Yes",6005,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64284005,2,"Male   ","Old and Sick People Nurse                        ","IZMIR     ","Primary School (5 years)","Primary School","Primary School",4,2,1,1,1,1,0,33,3500,1,1.2,3500,"Yes",3500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64248004,2,"Female ","Computerized Accounting Staff                    ","IZMIR     ","University - Undergraduate degree","High School (Lycee)","High School (Lycee)",4,2,1,1,1,1,1,24,12000,2,1.2,6000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65240037,2,"Female ","Computer Manager                                 ","KAYSERI   ","Vocational School",NA,NA,3,4,3,2,2,2,0,18,12000,5,2.6,2400,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65496022,1,"Male   ","Manufacturer, furniture                          ","KIRIKKALE ","Junior High/ Middle School (8 years)","Primary School","Primary School",3,2,3,2,2,2,0,34,4200,5,2.2,840,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",4200,"No",NA,"No",NA,"No",NA,"No",NA
67034060,1,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)",NA,NA,4,1,1,1,2,2,0,19,15600,5,1.4,3120,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67826008,2,"Female ","Technician, computer technology and programming  ","ISTANBUL  ","Vocational School","Primary School",NA,3,2,3,2,1,2,0,21,25600,5,2,5120,"Yes",16000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64354022,1,"Female ","Designer, computer-aided                         ","KOCAELI   ","Higher education of 2 years",NA,NA,3,2,1,1,1,1,1,22,24000,4,1.2,6000,"Yes",16500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64392002,2,"Male   ","Welder, gas                                      ","SAKARYA   ","Vocational School",NA,NA,3,NA,2,2,2,NA,0,26,14600,1,2,14600,"Yes",8600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA
64300038,1,"Male   ","Machine-Operator, injection moulding/plastics    ","MANISA    ","High School (Lycee)","Primary School","Primary School",4,1,2,1,1,4,0,28,11300,3,1.8,3766.66666666667,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",2300,"No",NA,"No",NA,"No",NA,"No",NA
64353001,2,"Female ","Computer Manager                                 ","KOCAELI   ","Higher education of 2 years",NA,NA,3,2,2,2,1,2,1,22,29000,4,1.8,7250,"Yes",24000,"No",NA,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64186001,2,"Male   ","Designer, graphic                                ","ISTANBUL  ","Higher education of 2 years",NA,NA,4,1,2,1,1,2,1,21,24000,4,1.4,6000,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
63066007,2,"Female ","Foreign Trade Professional                       ","ISTANBUL  ","University - Undergraduate degree",NA,NA,3,1,2,2,2,2,1,34,14300,4,1.8,3575,"Yes",2300,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64352022,1,"Female ","Computer Manager                                 ","KOCAELI   ","Primary School (5 years)","Primary School","Primary School",3,1,3,1,1,1,0,35,10800,4,1.4,2700,"Yes",9600,"No",NA,"No",NA,"Yes",1200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66837028,1,"Female ","Cashier- course 1                                ","ANTALYA   ","Vocational School","Primary School","High School (Lycee)",4,1,1,1,1,2,0,26,12000,2,1.2,6000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67700023,2,"Female ","Foreign Trade Professional                       ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,3,2,3,3,2,3,0,43,0,3,2.6,0,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
